,text,created_date,latitude,longitude,retweet,polarity,pol_value
405,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:39:09,,,3657,Negative,-0.21
406,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:39:02,,,1817,Neutral,0.0
407,"RT @squintneon: If you want one BJP candidate &amp; one non BJP candidate to win... who it would be

For me

BJP Candidate- Smriti Irani(Amethi…",2019-04-28 00:39:01,,,674,Highly Positive,0.8
408,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:38:52,,,3657,Negative,-0.21
409,"@RajThackeray 
Dynasty &amp; Nepotism was never an alternative for Indian Democracy . Request , make a presentation in… https://t.co/vaRUBLAaDE",2019-04-28 00:38:46,-74.06836, 40.858471,0,Neutral,0.0
410,"RT @rishibagree: Excellent Meeting with @Sunil_Deodhar ,the man who single-handedly delivered Tripura to BJP. Sent by BJP President Amit Sh…",2019-04-28 00:38:46,,,646,Highly Positive,1.0
411,"RT @AmitShah: Naveen Babu led BJD government has robbed thousands of crores of money of poor Odia people in Chit Fund Scam.

Let BJP govern…",2019-04-28 00:38:36,,,921,Negative,-0.4
412,"@Simi_Garewal The BJP is a sensitive juggernaut and is about to win

Ragoo with his gang are at sea and now spared… https://t.co/Wt2ztkt371",2019-04-28 00:38:33,,,0,Positive,0.45
413,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:38:31,,,1817,Neutral,0.0
414,"RT @moi_artiste: The filth of AAP. 
They are the same as bjp. Don’t be taken in by them.  

https://t.co/3L4iIqwCD8",2019-04-28 00:38:31,,,6,Neutral,0.0
415,"RT @ani_digital: CBI, ED, IT are working like IT cell of BJP: Tejashwi Yadav

Read @ANI Story | https://t.co/pOs5baBhXt https://t.co/NiOdw7…",2019-04-28 00:38:27,,,37,Neutral,0.0
416,"RT @India_Policy: Where @AtishiAAP Marlena appeals people to vote for even goons, if it helps to defeat BJP. All their new politics is redu…",2019-04-28 00:38:26,,,414,Positive,0.14
417,"RT @ANI: Delhi: 7 veteran officers join Bharatiya Janata Party (BJP) in presence of Defence Minister Nirmala Sitharaman. Lt Gen JBS Yadav,…",2019-04-28 00:38:24,,,2966,Neutral,0.0
418,"Modiji destroy all the institution in last 5yrs, ECI is the last one ,if u c schedule of Gen Ele it looks like it's… https://t.co/kwdBh8iKjR",2019-04-28 00:38:24,,,1,Negative,-0.07
419,RT @JoeAgneya: Fake voting in Kasargod by CPIM on camera. TMC goons capturing booths in Bengal. Two most SERIOUS attacks on democracy's mos…,2019-04-28 00:38:09,,,180,Negative,-0.11
420,RT @thewire_in: Eminent economist Amartya Sen said that @narendramodi uses “magic” to manipulate Indians into believing that he was offerin…,2019-04-28 00:38:07,,,262,Highly Positive,0.5
421,RT @GoSlowplz: BJP and EC are dangerous for the country!! Raj tackrey https://t.co/4MFn0WSqbn,2019-04-28 00:38:01,,,46,Highly Negative,-0.94
422,"RT @AmitShah: Seven highly decorated retired officers of Indian Armed Forces joined the BJP. I welcome them into the party fold.

This trus…",2019-04-28 00:38:00,,,2199,Positive,0.48
423,"RT @SatishChaganti5: Why did you allow TDP to leave you and why did you join hands with Jagan?? A journalist asked BJP leader. 

According…",2019-04-28 00:38:00,,,39,Neutral,0.0
424,RT @Sootradhar: Our Tax Money has gone down the drains. @ECISVEEP if they have any shame left will return salaries paid to them as it's not…,2019-04-28 00:37:53,,,861,Negative,-0.08
425,"RT @AmitShah: In Odisha, more than 20 BJP karyakartas have been attacked and many have been killed. There can be no place for these murdere…",2019-04-28 00:37:51,,,721,Positive,0.27
426,Once a Mass Star always a Mass star . These pics are from Action king Sunny Deol's #Badmer roadshow...@iamsunnydeol… https://t.co/O3METKCKVH,2019-04-28 00:37:43,,,0,Positive,0.1
427,"RT @KoomarShah: Vajpayee made fun of Soniaji &amp; taunted @INCIndia Whose your Leader? Soniaji won

Modi made fun of @RahulGandhi &amp; made IT Ce…",2019-04-28 00:37:39,,,161,Positive,0.3
428,RT @ShlvShetty: @IndianExpress Raj Thackeray is a nomad right now.. BJP should desist from providing any space to him by responding to him!…,2019-04-28 00:37:37,,,1,Positive,0.29
429,@bharatghogare93 I hope this comes true. Worried about backstabbing from Kardile and other BJP MLAs.,2019-04-28 00:37:33,,,0,Positive,0.11
430,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:37:31,,,1817,Neutral,0.0
431,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:37:27,,,3657,Negative,-0.21
432,RT @AnisPFI: A secular can become communal overnight by joining BJP and A proven communal fascist can become secular just by joining Congre…,2019-04-28 00:37:18,,,49,Neutral,0.0
433,"RT @BhavikaKapoor5: Then, I hv to disappoint u. 
I m not Cong IT cell worker
I hv no formal relationship with Cong
I m not even member of C…",2019-04-28 00:37:17,,,424,Neutral,0.0
434,"RT @OpIndia_com: Villagers in Rajasthan given ‘forms’ of ‘Nyay Yojana’ to receive 72,000 rupees, BJP says people are being fooled
https://t…",2019-04-28 00:37:15,,,466,Neutral,0.0
435,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:37:14,,,1817,Neutral,0.0
436,"RT @TajinderBagga: West Delhi MP Candidate Sh @p_sahibsingh Ji will meet Social Media Volunteers tomorrow Sunday, 28th April, 3 PM at BJP L…",2019-04-28 00:37:10,,,374,Positive,0.03
437,"Missed opportunity by PM Modi and BJP to prove that they subscribe to the rule of law. 
 @IASassociation must not a… https://t.co/eHkhIziKNA",2019-04-28 00:37:04,,,2,Neutral,0.0
438,"Ocean Of People : BJP Candidate '#SunnyDeol' Rally 🌷

@SuPriyoBabul @BJP4India @BJPBengal @DilipGhoshBJP… https://t.co/JmNByVSoXd",2019-04-28 00:37:04,,,0,Neutral,0.0
439,RT @AashishKhetan: Karkare’s daughter breaks silence: ‘Don’t want to dignify her (Pragya’s) remark … my father taught us terror has no reli…,2019-04-28 00:37:03,,,29,Neutral,0.0
440,"RT @ndtv: Amid #Avengers craze, Akhilesh Yadav sees #Endgame for BJP in Uttar Pradesh https://t.co/tmf8sWFra5 https://t.co/DRLul8N945",2019-04-28 00:37:02,,,6,Neutral,0.0
441,"RT @bhartijainTOI: BJP. There is no limit on party expense in an election. Just like your movies must be promoted, a candidates - that too,…",2019-04-28 00:36:56,,,376,Neutral,0.0
442,"RT @AnkitLal: Real face of @INCIndia exposed :
Its habitual offender former Okhla MLA Asif Khan falsely calls @AtishiAAP a Jewi &amp; says Musl…",2019-04-28 00:36:49,,,181,Negative,-0.07
443,"RT @ProudBhagavathi: @Dr_Uditraj Translation: 
I wasn’t given a ticket by BJP becos I didn’t do the work I was elected for in my constituen…",2019-04-28 00:36:48,,,93,Neutral,0.0
444,"RT @sunilkapoor8: ‘Lucknow voters in mood to vote for BJP’स @rajnathsingh ji- The Sunday Guardian Live
@BJP4UP @HMOIndia
@narendramodi @Pan…",2019-04-28 00:36:42,,,2,Positive,0.14
445,RT @sneheshphilip: Such a childish tweet from the grand old party. It seems there are BJP sympathisers within Congress who are helping the…,2019-04-28 00:36:41,,,270,Positive,0.1
446,"RT @AmitShah: Shatrughan Sinha has just gone to the Congress. When he was in BJP he used to talk about nationalism. Now, he says that Jinna…",2019-04-28 00:36:32,,,2204,Neutral,0.0
447,"RT @OpIndia_com: Villagers in Rajasthan given ‘forms’ of ‘Nyay Yojana’ to receive 72,000 rupees, BJP says people are being fooled
https://t…",2019-04-28 00:36:27,,,466,Neutral,0.0
448,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:36:26,,,3658,Negative,-0.21
449,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:36:24,,,1817,Neutral,0.0
450,"RT @t_d_h_nair: BJP spokesperson claimed farmers’ income increased by 50% in last five years under Modi government.

Just look at the facia…",2019-04-28 00:36:20,,,608,Neutral,0.0
451,"@PiyushGoyal @PiyushGoyalOffc @IRCTCofficial @RailMinIndia Sir, this train was one of flagship trains run by our bj… https://t.co/KaZEOsp83u",2019-04-28 00:36:18,,,0,Neutral,0.0
452,"RT @OpIndia_com: Villagers in Rajasthan given ‘forms’ of ‘Nyay Yojana’ to receive 72,000 rupees, BJP says people are being fooled
https://t…",2019-04-28 00:36:14,,,466,Neutral,0.0
453,"RT @kunalkamra88: Pick the most successful scheme by the BJP govt in the past term : -

Swach Bharat. Skill India. Make in India. Deen Daya…",2019-04-28 00:36:12,,,894,Positive,0.33
454,"RT @AmitShah: Seven highly decorated retired officers of Indian Armed Forces joined the BJP. I welcome them into the party fold.

This trus…",2019-04-28 00:36:12,,,2199,Positive,0.48
455,"RT @ProudBhagavathi: @Dr_Uditraj Translation: 
I wasn’t given a ticket by BJP becos I didn’t do the work I was elected for in my constituen…",2019-04-28 00:36:08,,,93,Neutral,0.0
456,"RT @AmitShah: Naveen Babu led BJD government has robbed thousands of crores of money of poor Odia people in Chit Fund Scam.

Let BJP govern…",2019-04-28 00:36:07,,,921,Negative,-0.4
457,@narendramodi BEST  GOVERNMENT  BJP,2019-04-28 00:36:07,,,0,Highly Positive,1.0
458,"RT @brumbyoz: Congress = killed in custody 
BJP = Lynched on the streets.

Such great choices minorities have. https://t.co/9frT5qwbe7",2019-04-28 00:36:00,,,11,Positive,0.2
459,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:35:57,,,3658,Negative,-0.21
460,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:35:51,,,3658,Negative,-0.21
461,"Asking Indian voters. Pick the most successful scheme by the BJP govt in the past term : -

Swach Bharat. Skill Ind… https://t.co/OYMPURLNwf",2019-04-28 00:35:38,,,0,Positive,0.33
462,"RT @ArunSFan: What Britishers did to rule India?

Divide people on religious lines. 

What BJP is doing to win elections today?",2019-04-28 00:35:35,,,12,Positive,0.4
463,"RT @ANI: Delhi: 7 veteran officers join Bharatiya Janata Party (BJP) in presence of Defence Minister Nirmala Sitharaman. Lt Gen JBS Yadav,…",2019-04-28 00:35:34,,,2966,Neutral,0.0
464,"TMC, BJP workers clash in Birbhum https://t.co/GL1LLvl38i",2019-04-28 00:35:33,,,0,Neutral,0.0
465,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:35:29,,,1817,Neutral,0.0
466,RT @satyendradb: Once a Mass Star always a Mass star . These pics are from Action king Sunny Deol's #Badmer roadshow...@iamsunnydeol craze…,2019-04-28 00:35:21,,,9,Positive,0.1
467,"RT @thewire_in: The BJP-RSS combine as well as the compliant media marketed Modi’s image as the only choice to rule India. 

The sheer amou…",2019-04-28 00:35:20,,,66,Neutral,0.0
468,"RT @bhartijainTOI: BJP. There is no limit on party expense in an election. Just like your movies must be promoted, a candidates - that too,…",2019-04-28 00:35:16,,,376,Neutral,0.0
469,"RT @dostam_comrade: Huge crowd in BJP rally - 

https://t.co/WQvvUXZCqm",2019-04-28 00:35:15,,,66,Positive,0.4
470,"@timesofindia Yes. Election Commission is BJP B team, no action. They don't get complete videos of PM &amp; Amit Shah speech. What nonsense???",2019-04-28 00:35:14,,,0,Positive,0.03
471,RT @GoSlowplz: BJP and EC are dangerous for the country!! Raj tackrey https://t.co/4MFn0WSqbn,2019-04-28 00:34:57,,,46,Highly Negative,-0.94
472,RT @_Namrataa: He was more useful to congress when he was in BJP 🤣 https://t.co/bDP3Jtdu00,2019-04-28 00:34:51,,,17,Positive,0.4
473,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:34:42,,,3658,Negative,-0.21
474,"RT @dostam_comrade: Huge crowd in BJP rally - 

https://t.co/WQvvUXZCqm",2019-04-28 00:34:40,,,66,Positive,0.4
475,"@Kmvalani4 Pahle Kisi party me nhi the

Ab BJP",2019-04-28 00:34:40,,,0,Neutral,0.0
476,"@shananalla The above count is 4-9, but MGB can’t win Kheri as Ms are voting Congress’s Zafar Ali Naqvi. Hardoi and… https://t.co/5WlbiBBe8j",2019-04-28 00:34:38,,,1,Positive,0.4
477,"RT @AmitShah: Seven highly decorated retired officers of Indian Armed Forces joined the BJP. I welcome them into the party fold.

This trus…",2019-04-28 00:34:38,,,2199,Positive,0.48
478,RT @TimesNow: Watch in 1-Minute: Has Congress lost the momentum in Madhya Pradesh after edging past BJP in state polls?  | #May23WithTimesN…,2019-04-28 00:34:30,,,3,Negative,-0.25
479,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:34:26,,,3658,Negative,-0.21
480,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:34:25,,,3658,Negative,-0.21
481,"@Dharma2X @Swamy39 IF THE WIND IS BACK IN FAVOUR OF BJP, MODI SHUD CERTAINLY MAXIMISE HIS REACH",2019-04-28 00:34:22,,,0,Positive,0.11
482,"RT @AmitShah: Seven highly decorated retired officers of Indian Armed Forces joined the BJP. I welcome them into the party fold.

This trus…",2019-04-28 00:34:03,,,2199,Positive,0.48
483,"@ndtv Is he talking about.himself, how, one in opposition, can loot money, only one in power can do and is doing, c… https://t.co/iOW1nfVyVo",2019-04-28 00:33:59,137.99595743193, -29.1778977038344,0,Neutral,0.0
484,"RT @sureshnmenon: Seriously, who are these people to tell the citizens whom to Vote for??? 
Aren't they violating the basic rights of citiz…",2019-04-28 00:33:59,,,4324,Negative,-0.17
485,"RT @SitaramYechury: We can't forget that this is the same govt which goes after poor farmers, shaming them for a pittance but has no qualms…",2019-04-28 00:33:57,,,238,Negative,-0.2
486,RT @the_hindu: “But Mr. Thackeray is picking these videos from unverified accounts which do not belong to the BJP. Why should we even respo…,2019-04-28 00:33:57,,,26,Neutral,0.0
487,"RT @bhartijainTOI: BJP. There is no limit on party expense in an election. Just like your movies must be promoted, a candidates - that too,…",2019-04-28 00:33:57,,,376,Neutral,0.0
488,"RT @salimdotcomrade: Things people do when they don’t have an answer. #LokSabhaElections2019 
BJP has evolved from ""Dosti Bani Rahe to Chal…",2019-04-28 00:33:45,,,112,Neutral,0.0
489,@carolkrish @Bachhawat1957 @eddiejain_ @TakedaShingen08 @Tamil1947 @Baisaaa @ManojM66 @aayeff1 @watdehel @RanjitOne… https://t.co/FAofdwWwQ3,2019-04-28 00:33:44,88.094457, 22.269493,0,Neutral,0.0
490,@republic Hahaha. No way.  Only BJP. Modiji jindabad,2019-04-28 00:33:41,,,0,Positive,0.1
491,RT @TOIDelhi: A writ petition has been filed by AAP's South Delhi candidate Raghav Chadha challenging the decision of the Returning Officer…,2019-04-28 00:33:39,,,52,Highly Positive,0.5
492,"RT @mishra_surjya: Govt bypasses the Parliament,RSS recruits the topmost executive and the Apex Court becomes the last resort.
The people m…",2019-04-28 00:33:38,,,18,Neutral,0.0
493,"RT @Dharma2X: Senior BJP MP, Dr. @Swamy39 suggests PM Modi to speak in the favour of building the Ram temple during his Ayodhya rally..
htt…",2019-04-28 00:33:35,,,22,Neutral,0.0
494,"RT @dineshgrao: So far the BJP is conceding ground in all the states, including Gujarat, Maharashtra &amp; Karnataka.

Can’t see them crossing…",2019-04-28 00:33:32,,,125,Positive,0.1
495,"RT @AmitShahOffice: Schedule of BJP National President Shri @AmitShah’s public meetings in Jharkhand and Odisha.

1) Daltonganj, Jharkhand…",2019-04-28 00:33:28,,,745,Neutral,0.0
496,"It’s BJP vs alliance, candidates count for little in UP | Elections News, The Indian Express https://t.co/EflzBGnhW0 via @IndianExpress",2019-04-28 00:33:21,,,0,Negative,-0.19
